"1";"7";"745";"Элемент"
"1";"7";"778";"Упаковка"
"1";"7";"780";"Дюжина упаковок"
"1";"7";"781";"Сто упаковок"
"1";"7";"796";"Штука"
"1";"7";"797";"Сто штук"
"1";"7";"798";"Тысяча штук"
"1";"7";"799";"Миллион штук"
"1";"7";"800";"Миллиард штук"
"1";"7";"801";"Биллион штук (Европа);^триллион штук"
"1";"7";"802";"Квинтильон штук (Европа)"
"1";"7";"820";"Крепость спирта по массе"
"1";"7";"821";"Крепость спирта по объему"
"1";"7";"831";"Литр чистого (100 %) спирта"
"1";"7";"833";"Гектолитр чистого (100 %) спирта"
"1";"7";"841";"Килограмм пероксида водорода"
"1";"7";"845";"Килограмм 90 %-го сухого вещества"
"1";"7";"847";"Тонна 90 %-го сухого вещества"
"1";"7";"852";"Килограмм оксида калия"
"1";"7";"859";"Килограмм гидроксида калия"
"1";"7";"861";"Килограмм азота"
"1";"7";"863";"Килограмм гидроксида натрия"
"1";"7";"865";"Килограмм пятиокиси фосфора"
"1";"7";"867";"Килограмм урана"
"2";"1";" ";"Единицы длины"
"2";"1";"018";"Погонный метр"
"2";"1";"019";"Тысяча погонных метров"
"2";"1";"020";"Условный метр"
"2";"1";"048";"Тысяча условных метров"
"2";"1";"049";"Километр условных труб"
"2";"2";" ";"Единицы площади"
"2";"2";"054";"Тысяча квадратных дециметров"
"2";"2";"056";"Миллион квадратных дециметров"
"2";"2";"057";"Миллион квадратных метров"
"2";"2";"060";"Тысяча гектаров"
"2";"2";"062";"Условный квадратный метр"
"2";"2";"063";"Тысяча условных квадратных метров"
"2";"2";"064";"Миллион условных квадратных метров"
"2";"2";"081";"Квадратный метр общей площади"
"2";"2";"082";"Тысяча квадратных метров общей площади"
"2";"2";"083";"Миллион квадратных метров общей площади"
"2";"2";"084";"Квадратный метр жилой площади"
"2";"2";"085";"Тысяча квадратных метров жилой площади"
"2";"2";"086";"Миллион квадратных метров жилой площади"
"2";"2";"087";"Квадратный метр учебно-лабораторных зданий"
"2";"2";"088";"Тысяча квадратных метров учебно-лабораторных зданий"
"2";"2";"089";"Миллион квадратных метров в двухмиллиметровом исчислении"
"2";"3";" ";"Единицы объема"
"2";"3";"114";"Тысяча кубических метров"
"2";"3";"115";"Миллиард кубических метров"
"2";"3";"116";"Декалитр"
"2";"3";"119";"Тысяча декалитров"
"2";"3";"120";"Миллион декалитров"
"2";"3";"121";"Плотный кубический метр"
"2";"3";"123";"Условный кубический метр"
"2";"3";"124";"Тысяча условных кубических метров"
"2";"3";"125";"Миллион кубических метров переработки газа"
"2";"3";"127";"Тысяча плотных кубических метров"
"2";"3";"128";"Тысяча полулитров"
"2";"3";"129";"Миллион полулитров"
"2";"4";" ";"Единицы массы"
"2";"4";"165";"Тысяча каратов метрических"
"2";"4";"167";"Миллион каратов метрических"
"2";"4";"169";"Тысяча тонн"
"2";"4";"171";"Миллион тонн"
"2";"4";"172";"Тонна условного топлива"
"2";"4";"175";"Тысяча тонн условного топлива"
"2";"4";"176";"Миллион тонн условного топлива"
"2";"4";"177";"Тысяча тонн единовременного хранения"
"2";"4";"178";"Тысяча тонн переработки"
"2";"4";"179";"Условная тонна"
"2";"5";" ";"Технические единицы"
"2";"5";"226";"Вольт-ампер"
"2";"5";"231";"Метр в час"
"2";"5";"232";"Килокалория"
"2";"5";"233";"Гигакалория"
"2";"5";"234";"Тысяча гигакалорий"
"2";"5";"235";"Миллион гигакалорий"
"2";"5";"236";"Калория в час"
"2";"5";"237";"Килокалория в час"
"2";"5";"238";"Гигакалория в час"
"2";"5";"239";"Тысяча гигакалорий в час"
"2";"5";"241";"Миллион ампер-часов"
"2";"5";"242";"Миллион киловольт-ампер"
"2";"5";"248";"Киловольт-ампер реактивный"
"2";"5";"249";"Миллиард киловатт-часов"
"2";"5";"250";"Тысяча киловольт-ампер реактивных"
"2";"5";"251";"Лошадиная сила"
"2";"5";"252";"Тысяча лошадиных сил"
"2";"5";"253";"Миллион лошадиных сил"
"2";"5";"254";"Бит"
"2";"5";"255";"Байт"
"2";"5";"256";"Килобайт"
"2";"5";"257";"Мегабайт"
"2";"5";"258";"Бод"
"2";"5";"287";"Генри"
"2";"5";"313";"Тесла"
"2";"5";"337";"Миллиметр водяного столба"
"2";"5";"338";"Миллиметр ртутного столба"
"2";"5";"339";"Сантиметр водяного столба"
"2";"6";" ";"Единицы времени"
"2";"6";"352";"Микросекунда"
"2";"6";"353";"Миллисекунда"
"2";"7";" ";"Экономические единицы"
"2";"7";"383";"Рубль"
"2";"7";"384";"Тысяча рублей"
"2";"7";"385";"Миллион рублей"
"2";"7";"386";"Миллиард рублей"
"2";"7";"387";"Триллион рублей"
"2";"7";"388";"Квадрильон рублей"
"2";"7";"414";"Пассажиро-километр"
"2";"7";"421";"Пассажирское место (пассажирских мест)"
"2";"7";"423";"Тысяча пассажиро-километров"
"2";"7";"424";"Миллион пассажиро-километров"
"2";"7";"427";"Пассажиропоток"
"2";"7";"449";"Тонно-километр"
"2";"7";"450";"Тысяча тонно-километров"
"2";"7";"451";"Миллион тонно-километров"
"2";"7";"510";"Грамм на киловатт-час"
"2";"7";"511";"Килограмм на гигакалорию"
"2";"7";"512";"Тонно-номер"
"2";"7";"521";"Человек на квадратный метр"
"2";"7";"522";"Человек на квадратный километр"
"2";"7";"534";"Тонна в час"
"2";"7";"535";"Тонна в сутки"
"2";"7";"536";"Тонна в смену"
"2";"7";"537";"Тысяча тонн в сезон"
"2";"7";"538";"Тысяча тонн в год"
"2";"7";"539";"Человеко-час"
"2";"7";"540";"Человеко-день"
"2";"7";"541";"Тысяча человеко-дней"
"2";"7";"542";"Тысяча человеко-часов"
"2";"7";"543";"Тысяча условных банок в смену"
"2";"7";"544";"Миллион единиц в год"
"2";"7";"545";"Посещение в смену"
"2";"7";"546";"Тысяча посещений в смену"
"2";"7";"547";"Пара в смену"
"2";"7";"548";"Тысяча пар в смену"
"2";"7";"550";"Миллион тонн в год"
"2";"7";"552";"Тонна переработки в сутки"
"2";"7";"553";"Тысяча тонн переработки в сутки"
"2";"7";"554";"Центнер переработки в сутки"
"2";"7";"555";"Тысяча центнеров переработки в сутки"
"2";"7";"556";"Тысяча голов в год"
"2";"7";"557";"Миллион голов в год"
"2";"7";"558";"Тысяча птицемест"
"2";"7";"559";"Тысяча кур-несушек"
"2";"7";"561";"Тысяча тонн пара в час"
"2";"7";"639";"Доза"
"2";"7";"640";"Тысяча доз"
"2";"7";"642";"Единица"
"2";"7";"643";"Тысяча единиц"
"2";"7";"644";"Миллион единиц"
"2";"7";"698";"Место"
"2";"7";"699";"Тысяча мест"
"2";"7";"744";"Процент"
"2";"7";"746";"Промилле (0,1 процента)"
"2";"7";"751";"Тысяча рулонов"
"2";"7";"779";"Миллион упаковок"
"2";"7";"792";"Человек"
"2";"7";"793";"Тысяча человек"
"2";"7";"794";"Миллион человек"
"2";"7";"812";"Ящик"
"2";"7";"836";"Голова"
"2";"7";"837";"Тысяча пар"
"2";"7";"838";"Миллион пар"
"2";"7";"839";"Комплект"
"2";"7";"840";"Секция"
"2";"7";"868";"Бутылка"
"2";"7";"869";"Тысяча бутылок"
"2";"7";"870";"Ампула"
"2";"7";"871";"Тысяча ампул"
"2";"7";"872";"Флакон"
"2";"7";"873";"Тысяча флаконов"
"2";"7";"874";"Тысяча тубов"
"2";"7";"875";"Тысяча коробок"
"2";"7";"876";"Условная единица"
"2";"7";"877";"Тысяча условных единиц"
"2";"7";"878";"Миллион условных единиц"
"2";"7";"879";"Условная штука"
"2";"7";"880";"Тысяча условных штук"
"2";"7";"881";"Условная банка"
"2";"7";"882";"Тысяча условных банок"
"2";"7";"883";"Миллион условных банок"
"2";"7";"884";"Условный кусок"
"2";"7";"885";"Тысяча условных кусков"
"2";"7";"886";"Миллион условных кусков"
"2";"7";"887";"Условный ящик"
"2";"7";"888";"Тысяча условных ящиков"
"2";"7";"889";"Условная катушка"
"2";"7";"890";"Тысяча условных катушек"
"2";"7";"891";"Условная плитка"
"2";"7";"892";"Тысяча условных плиток"
"2";"7";"893";"Условный кирпич"
"2";"7";"894";"Тысяча условных кирпичей"
"2";"7";"895";"Миллион условных кирпичей"
"2";"7";"896";"Семья"
"2";"7";"897";"Тысяча семей"
"2";"7";"898";"Миллион семей"
"2";"7";"899";"Домохозяйство"
"2";"7";"900";"Тысяча домохозяйств"
"2";"7";"901";"Миллион домохозяйств"
"2";"7";"902";"Ученическое место"
"2";"7";"903";"Тысяча ученических мест"
"2";"7";"904";"Рабочее место"
"2";"7";"905";"Тысяча рабочих мест"
"2";"7";"906";"Посадочное место"
"2";"7";"907";"Тысяча посадочных мест"
"2";"7";"908";"Номер"
"2";"7";"909";"Квартира"
"2";"7";"910";"Тысяча квартир"
"2";"7";"911";"Койка"
"2";"7";"912";"Тысяча коек"
"2";"7";"913";"Том книжного фонда"
"2";"7";"914";"Тысяча томов книжного фонда"
"2";"7";"915";"Условный ремонт"
"2";"7";"916";"Условный ремонт в год"
"2";"7";"917";"Смена"
"2";"7";"918";"Лист авторский"
"2";"7";"920";"Лист печатный"
"2";"7";"921";"Лист учетно-издательский"
"2";"7";"922";"Знак"
"2";"7";"923";"Слово"
"2";"7";"924";"Символ"
"2";"7";"925";"Условная труба"
"2";"3";"130";"Тысяча литров;^1000 литров"
"2";"7";"950";"Вагоно (машино)-день"
"2";"7";"951";"Тысяча вагоно (машино)-часов"
"2";"7";"952";"Тысяча вагоно (машино)-километров"
"2";"7";"953";"Тысяча место-километров"
"2";"7";"954";"Вагоно-сутки"
"2";"7";"955";"Тысяча поездо-часов"
"2";"7";"956";"Тысяча поездо-километров"
"2";"7";"957";"Тысяча тонно-миль"
"2";"7";"958";"Тысяча пассажиро-миль"
"2";"7";"959";"Автомобиле-день"
"2";"7";"960";"Тысяча автомобиле-тонно-дней"
"2";"7";"961";"Тысяча автомобиле-часов"
"2";"7";"962";"Тысяча автомобиле-место-дней"
"2";"7";"963";"Приведенный час"
"2";"7";"964";"Самолето-километр"
"2";"7";"965";"Тысяча километров"
"2";"7";"966";"Тысяча тоннаже-рейсов"
"2";"7";"967";"Миллион тонно-миль"
"2";"7";"968";"Миллион пассажиро-миль"
"2";"7";"969";"Миллион тоннаже-миль"
"2";"7";"970";"Миллион пассажиро-место-миль"
"2";"7";"971";"Кормо-день"
"2";"7";"972";"Центнер кормовых единиц"
"2";"7";"973";"Тысяча автомобиле-километров"
"2";"7";"974";"Тысяча тоннаже-суток"
"2";"7";"975";"Суго-сутки"
"2";"7";"976";"Штук в 20-футовом эквиваленте (ДФЭ)"
"2";"7";"977";"Канало-километр"
"2";"7";"978";"Канало-концы"
"2";"7";"980";"Тысяча долларов"
"2";"7";"981";"Тысяча тонн кормовых единиц"
"2";"7";"982";"Миллион тонн кормовых единиц"
"2";"4";"207";"Тысяча центнеров"
"2";"5";"317";"Килограмм на квадратный сантиметр"
"2";"7";"479";"Тысяча наборов"
"2";"7";"513";"Автотонна"
"2";"7";"514";"Тонна тяги"
"2";"7";"515";"Дедвейт-тонна"
"2";"7";"516";"Тонна-танид"
"2";"7";"562";"Тысяча прядильных веретен"
"2";"7";"563";"Тысяча прядильных мест"
"2";"7";"661";"Канал"
"2";"7";"673";"Тысяча комплектов"
"2";"7";"709";"Тысяча номеров"
"2";"7";"724";"Тысяча гектаров порций"
"2";"7";"729";"Тысяча пачек"
"2";"7";"761";"Тысяча станов"
"2";"7";"762";"Станция"
"2";"7";"775";"Тысяча тюбиков"
"2";"7";"776";"Тысяча условных тубов"
"2";"7";"782";"Тысяча упаковок"
"2";"7";"808";"Миллион экземпляров"
"2";"7";"810";"Ячейка"
"2";"7";"930";"Тысяча пластин"
"2";"7";"937";"Миллион доз"
"2";"7";"949";"Миллион листов-оттисков"
"2";"7";"979";"Тысяча экземпляров"
"2";"7";"983";"Судо-сутки"
"1";"0";" ";"1 МЕЖДУНАРОДНЫЕ ЕДИНИЦЫ ИЗМЕРЕНИЯ, ВКЛЮЧЕННЫЕ В ОКЕИ"
"2";"0";" ";"2. НАЦИОНАЛЬНЫЕ ЕДИНИЦЫ ИЗМЕРЕНИЯ, ВКЛЮЧЕННЫЕ В ОКЕИ"
"2";"7";"984";"Центнеров с гектара"
"2";"7";"985";"Тысяча голов"
"2";"7";"986";"Тысяча краско-оттисков"
"2";"7";"987";"Миллион краско-оттисков"
"2";"7";"988";"Миллион условных плиток"
"2";"7";"989";"Человек в час"
"2";"7";"990";"Пассажиров в час"
"2";"7";"991";"Пассажиро-миля"
"3";"0";" ";"3. ЧЕТЫРЕХЗНАЧНЫЕ НАЦИОНАЛЬНЫЕ ЕДИНИЦЫ ИЗМЕРЕНИЯ, ВКЛЮЧЕННЫЕ В ОКЕИ"
"3";"5";" ";"Технические единицы"
"3";"5";"2553";"Гигабайт"
"3";"5";"2554";"Терабайт"
"3";"5";"2555";"Петабайт"
"3";"5";"2556";"Эксабайт"
"3";"5";"2557";"Зеттабайт"
"3";"5";"2558";"Йоттабайт"
"3";"7";" ";"Экономические единицы"
"3";"7";"3831";"Рубль тонна"
"3";"7";"5401";"Дето-день"
"3";"7";"5423";"Человек в год"
"3";"7";"5451";"Посещение"
"3";"7";"5562";"Тысяча гнезд"
"3";"7";"6421";"Единиц в год"
"3";"7";"6422";"Вызов"
"3";"7";"6424";"Штамм"
"3";"7";"8361";"Особь"
"3";"7";"8751";"Коробка"
"3";"7";"9111";"Койко-день"
